name,population,longitude,latitude,flaeche,region
Kamern,1162,12.112871,52.748794,68.26,Altmark
"Frickenhausen a.Main, M",1161,10.09358,49.671127,10.55,Fränkisches Weinland
Finne,1161,11.411109,51.222131,25.09,"Halle, Saale, Unstrut"
Dersekow,1161,13.292466,54.046054,26.26,Vorpommern
"Neustadt am Kulm, St",1160,11.834476,49.826258,20.3,Oberpfälzer Wald
Neukirchen,1160,11.015153,54.323811,28.6,Ostsee
Heringsdorf,1160,11.003697,54.300432,29.55,Ostsee
Bucha,1160,11.512163,50.882232,21.02,Saaleland
Zenting,1159,13.258997,48.792388,22.25,Bayerischer Wald
Dohren,1159,7.584082,52.64514,25.63,Grafschaft Bentheim-Emsland-Osnabrücker Land
Heuweiler,1159,7.903166,48.052008,4.03,Südlicher Schwarzwald
Pennigsehl,1158,9.026812,52.642381,24.22,Mittelweser
Bergen,1157,11.113882,49.073504,19.92,Fränkisches Seenland
Gstadt a.Chiemsee,1157,12.41829,47.884326,10.7,Chiemsee-Alpenland
Wald,1156,10.557986,47.722897,17.94,Allgäu
Neukirchen,1156,8.73388,54.868905,31.58,übrig. Schleswig-Holstein
Hähnichen,1154,14.863051,51.364625,49.76,Oberlausitz/Niederschlesien
Königshain,1154,14.874798,51.18179,19.58,Oberlausitz/Niederschlesien
Wust-Fischbeck,1154,12.114724,52.54883,68.46,Altmark
Nusse,1153,10.575979,53.65908,6.22,übrig. Schleswig-Holstein
Burgsalach,1153,11.097575,49.033186,19.3,Fränkisches Seenland
Eldena,1153,11.421518,53.230631,34.21,Westmecklenburg
Nörtershausen,1152,7.480618,50.225001,5.66,Mosel-Saar
Lindetal,1152,13.443551,53.485573,56.33,Mecklenburgische Schweiz und Seenplatte
Wagenhoff,1151,10.523958,52.551739,4.32,Lüneburger Heide
Borne,1149,11.555993,51.949545,15.4,"Magdeburg, Elbe-Börde-Heide"
Oberfell,1149,7.447717,50.257286,5.46,Mosel-Saar
Gotteszell,1148,12.966996,48.962396,9.22,Bayerischer Wald
Seelingstädt,1147,12.240686,50.77252,18.0,Thüringer Vogtland
Eppelsheim,1147,8.166162,49.705144,5.57,Rheinhessen
Hemsbünde,1145,9.466735,53.091079,22.36,Lüneburger Heide
"Markt Nordheim, M",1145,10.355455,49.591076,39.31,Steigerwald
Pahlen,1145,9.296387,54.267813,10.8,übrig. Schleswig-Holstein
Nindorf,1145,9.114943,54.086722,8.75,übrig. Schleswig-Holstein
Neuberend,1144,9.52511,54.555352,4.42,übrig. Schleswig-Holstein
Großkarlbach,1144,8.223336,49.538761,5.26,Pfalz
Oberpleichfeld,1143,10.085127,49.876795,8.65,Fränkisches Weinland
Rhodt unter Rietburg,1143,8.106888,49.269952,10.06,Pfalz
Lunow-Stolzenhagen,1143,14.119319,52.922391,33.91,Barnimer Land
Brauneberg,1142,6.989195,49.909304,12.23,Mosel-Saar
Tschernitz/Cersk,1142,14.614958,51.576022,13.26,Lausitzer Seenland
Sulzdorf a.d.Lederhecke,1142,10.561715,50.240205,36.36,Haßberge
Boren,1142,9.820225,54.614506,30.15,übrig. Schleswig-Holstein
Holzheim,1141,10.949824,48.612696,20.29,Bayerisch-Schwaben
Ahrbrück,1141,6.98451,50.483845,12.6,Ahr
Glan-Münchweiler,1141,7.440223,49.472149,5.99,Pfalz
Busenberg,1141,7.830034,49.130274,9.64,Pfalz
Volxheim,1140,7.928991,49.818084,4.91,Naheland
Gleina,1140,11.720892,51.257708,30.0,"Halle, Saale, Unstrut"
"Wonsees, M",1139,11.298461,49.976758,36.79,Fränkische Schweiz
Brand,1139,11.908038,49.959052,10.28,Oberpfälzer Wald
Lüder,1139,10.666284,52.808703,55.92,Lüneburger Heide
Blankenheim,1138,11.428946,51.505695,14.83,Harz und Harzvorland
Schwarzenbach,1138,11.994221,49.724663,11.91,Oberpfälzer Wald
Haselau,1137,9.623636,53.660647,18.89,übrig. Schleswig-Holstein
St.Gangloff,1137,11.893929,50.855301,9.41,Saaleland
Räckelwitz / Worklecy,1137,14.223127,51.256263,11.51,Oberlausitz/Niederschlesien
Wolken,1136,7.472396,50.336645,2.86,Mosel-Saar
Westheim,1136,10.66252,49.003705,28.32,Fränkisches Seenland
Martinroda,1136,10.887861,50.725024,13.23,Thüringer Wald
"Juist, Inselgemeinde",1136,6.995328,53.678347,16.41,Ostfriesische Inseln
Gückingen,1135,8.009686,50.39173,2.34,Lahntal
Schwedelbach,1135,7.593578,49.495823,8.41,Pfalz
Oberotterbach,1135,7.970507,49.069276,15.38,Pfalz
Rothenstein,1134,11.603008,50.849184,10.45,Saaleland
Buttlar,1134,9.951776,50.755501,21.31,Thüringer Rhön
"Wustrow, Ostseebad",1134,12.396974,54.345362,6.88,Vorpommern
Sembach,1133,7.857688,49.51302,5.5,Pfalz
Rohrsen,1132,9.232437,52.709796,5.13,Mittelweser
"Neukirchen-Balbini, M",1132,12.435738,49.290402,48.26,Oberpfälzer Wald
Timmaspe,1132,9.890944,54.140849,15.36,übrig. Schleswig-Holstein
Schönberg,1131,12.440116,48.342424,25.33,Inn-Salzach
Dettighofen,1131,8.483506,47.623497,14.38,Südlicher Schwarzwald
Prosselsheim,1130,10.128597,49.863381,20.03,Fränkisches Weinland
Wittenhagen,1129,13.070064,54.183826,46.99,Vorpommern
Hohenberg-Krusemark,1128,11.947319,52.722925,63.96,Altmark
Triebel/Vogtl.,1128,12.121778,50.371652,43.09,Vogtland
Habach,1127,11.281287,47.729306,12.15,Pfaffenwinkel
Jürgenshagen,1127,11.89606,53.95359,42.51,Mecklenburgische Schweiz und Seenplatte
Crinitz,1127,13.758335,51.737593,21.95,Elbe Elster Land
Luhden,1127,9.092095,52.226019,4.35,Weserbergland
"Marktgraitz, M",1126,11.195664,50.183198,3.75,Obermain.Jura
Dannewerk,1126,9.512145,54.48745,16.66,übrig. Schleswig-Holstein
Herzhorn,1126,9.483017,53.786143,12.43,übrig. Schleswig-Holstein
Weißenborn,1126,11.882869,50.923374,10.13,Saaleland
Grafhorst,1125,10.945085,52.444849,9.67,Braunschweiger Land
Alfeld,1125,11.543979,49.428806,17.95,Nürnberger Land
Groß Sarau,1125,10.737415,53.771827,17.08,übrig. Schleswig-Holstein
Mühl Rosin,1125,12.207027,53.760638,24.26,Mecklenburgische Schweiz und Seenplatte
Neuhütten,1125,9.41984,50.003105,5.95,Spessart-Mainland
"Essing, M",1124,11.79268,48.933274,17.32,Bayerischer Jura
Irlbach,1124,12.752435,48.840996,15.84,Bayerisches Thermenland
Grube,1124,11.03599,54.23209,20.21,Ostsee
Stechlin,1123,13.05065,53.102905,84.73,Ruppiner Seenland
Wehr,1123,7.210953,50.42222,9.94,Ahr
Dobersdorf,1122,10.281513,54.31849,21.91,übrig. Schleswig-Holstein
Preetz,1122,12.989225,54.350148,14.2,Vorpommern
Lautzenhausen,1122,7.272262,49.938282,4.95,Hunsrück
Ingenried,1122,10.782169,47.814295,17.44,Pfaffenwinkel
Oetzen,1122,10.674941,53.021961,31.07,Lüneburger Heide
Trassem,1121,6.524181,49.575777,7.62,Mosel-Saar
Theilenhofen,1120,10.852464,49.083211,20.33,Fränkisches Seenland
Garlstorf,1120,10.102673,53.236989,16.88,Lüneburger Heide
Mehlbach,1120,7.717068,49.521821,9.03,Pfalz
Speinshart,1119,11.821979,49.787991,23.77,Oberpfälzer Wald
Zellertal,1118,8.134534,49.6427,6.94,Pfalz
Trulben,1118,7.54377,49.139863,7.36,Pfalz
Lissendorf,1118,6.603569,50.314446,10.36,Eifel
Luisenthal,1118,10.722582,50.780014,30.58,Thüringer Wald
Bovenau,1118,9.829983,54.330579,26.24,übrig. Schleswig-Holstein
Longkamp,1118,7.119286,49.890367,11.5,Hunsrück
Dreetz,1117,12.459731,52.802908,64.75,Prignitz
Staudach-Egerndach,1117,12.48036,47.779816,19.34,Chiemsee-Chiemgau
Fellheim,1116,10.151743,48.072741,5.07,Allgäu
Bruttig-Fankel,1116,7.229003,50.129803,14.37,Mosel-Saar
Guderhandviertel,1116,9.61065,53.543716,8.94,Unterelbe-Unterweser
Neuenkirchen,1116,13.370182,53.597509,23.06,Mecklenburgische Schweiz und Seenplatte
Lüdersfeld,1116,9.252911,52.358924,12.72,Weserbergland
"Schirnding, M",1115,12.228168,50.081415,16.51,Fichtelgebirge
Ramsthal,1114,10.069741,50.13965,10.42,Fränkisches Weinland
Melchow,1114,13.702863,52.775711,16.6,Barnimer Land
Treben,1114,12.453082,51.053191,10.0,Altenburger Land
Ziertheim,1113,10.39664,48.654111,20.81,Bayerisch-Schwaben
Brügge,1113,10.071067,54.174356,7.85,übrig. Schleswig-Holstein
Wolferstadt,1113,10.780292,48.902579,30.67,Bayerisch-Schwaben
Burk,1112,10.479999,49.132731,14.08,Romantisches Franken - vom Naturpark Frankenhöhe zur Romantischen Straße
Blowatz,1111,11.537112,53.99425,30.3,Mecklenburgische Ostseeküste
Malliß,1110,11.328852,53.212798,25.27,Westmecklenburg
Neudorf-Bornstein,1110,9.942553,54.435719,14.17,übrig. Schleswig-Holstein
Körperich,1110,6.260501,49.923801,19.12,Eifel
Langenbach bei Kirburg,1109,7.938937,50.704066,5.53,Westerwald
Zarrendorf,1108,13.097941,54.237099,4.67,Vorpommern
Dommershausen,1108,7.399615,50.142691,24.69,Hunsrück
Nanzdietschweiler,1106,7.444893,49.445076,9.81,Pfalz
Oberzissen,1106,7.199295,50.453292,2.73,Ahr
Göhl,1105,10.941851,54.284726,21.24,übrig. Schleswig-Holstein
Wester-Ohrstedt,1105,9.190063,54.507226,18.54,übrig. Schleswig-Holstein
"Polle, Flecken",1103,9.406883,51.898705,21.24,Weserbergland
Glött,1103,10.484402,48.499951,10.99,Bayerisch-Schwaben
Eisenberg,1103,10.604366,47.612055,13.58,Allgäu
Ungerhausen,1103,10.266633,48.005224,7.02,Allgäu
Erfweiler,1103,7.81096,49.156482,8.84,Pfalz
Messingen,1102,7.460185,52.466511,25.44,Grafschaft Bentheim-Emsland-Osnabrücker Land
Lage,1101,6.961467,52.468027,6.39,Grafschaft Bentheim-Emsland-Osnabrücker Land
Nahrendorf,1101,10.814655,53.174123,44.3,Lüneburger Heide
Hellwege,1100,9.232909,53.074033,27.53,Unterelbe-Unterweser
Klüsserath,1100,6.850181,49.844314,11.71,Mosel-Saar
Hönningen,1100,6.953376,50.471946,10.02,Ahr
Blankenhagen,1100,12.340619,54.170657,25.28,Mecklenburgische Ostseeküste
Groß Nemerow,1099,13.224305,53.47317,21.02,Mecklenburgische Schweiz und Seenplatte
Buchbrunn,1099,10.135227,49.759408,4.57,Fränkisches Weinland
Thaining,1098,10.959694,47.972473,8.7,Ammersee-Lech
Gössenheim,1098,9.781104,50.019333,11.5,Fränkisches Weinland
Friedewald,1097,7.960618,50.709712,7.1,Westerwald
Ederheim,1096,10.469864,48.808833,16.57,Bayerisch-Schwaben
Bastorf,1096,11.697671,54.125959,24.38,Mecklenburgische Ostseeküste
Rannungen,1095,10.206469,50.167317,17.34,Rhön
Weddelbrook,1094,9.830237,53.904106,14.06,übrig. Schleswig-Holstein
Mittelnkirchen,1094,9.61251,53.548293,7.02,Unterelbe-Unterweser
Betzendorf,1094,10.311162,53.137255,32.9,Lüneburger Heide
Turnow-Preilack/Turnow-Pśiłuk,1094,14.38664,51.871553,38.02,Spreewald
Prötzel,1093,13.987671,52.637357,86.1,Seenland Oder-Spree
Völpke,1093,11.098464,52.139175,17.28,"Magdeburg, Elbe-Börde-Heide"
Holzappel,1092,7.895743,50.350798,2.73,Lahntal
Wernersberg,1092,7.92763,49.190214,8.03,Pfalz
Scherstetten,1092,10.640778,48.180734,15.7,Bayerisch-Schwaben
Dernbach,1092,7.598158,50.544692,5.5,Westerwald
Sippersfeld,1092,7.938266,49.554727,13.21,Pfalz
Tarnow,1092,12.017723,53.778729,40.86,Mecklenburgische Schweiz und Seenplatte
Wittenborn,1091,10.223554,53.926269,6.19,übrig. Schleswig-Holstein
Wimmelburg,1091,11.510328,51.519232,8.6,Harz und Harzvorland
Wingerode,1091,10.237731,51.391694,9.77,Eichsfeld
Stettfeld,1091,10.724647,49.971541,11.15,Haßberge
Landolfshausen,1091,10.104399,51.539947,16.22,Harz
Schwarza,1090,10.531949,50.619517,13.51,Thüringer Rhön
Galenbeck,1090,13.705727,53.621041,93.53,Mecklenburgische Schweiz und Seenplatte
Dollerup,1090,9.680327,54.778917,13.08,übrig. Schleswig-Holstein
Echternacherbrück,1089,6.429906,49.813416,4.74,Eifel
Altenkrempe,1089,10.825665,54.13298,36.64,übrig. Schleswig-Holstein
Flöthe,1087,10.471279,52.087325,18.85,Braunschweiger Land
Gusenburg,1087,6.9015,49.634432,7.35,Hunsrück
Sievershütten,1086,10.106221,53.841324,7.08,übrig. Schleswig-Holstein
"Schwarzenborn, Stadt",1086,9.44575,50.909926,26.9,Kurhessisches Bergland
Brockum,1086,8.41884,52.46665,30.61,Mittelweser
Rastdorf,1085,7.709197,52.912598,26.33,Grafschaft Bentheim-Emsland-Osnabrücker Land
Nister,1084,7.834847,50.675237,5.44,Westerwald
Reuth b.Erbendorf,1084,12.121007,49.843805,16.91,Oberpfälzer Wald
Wiesenbronn,1083,10.305512,49.747215,10.57,Steigerwald
Hochdonn,1083,9.293145,54.019564,5.46,übrig. Schleswig-Holstein
"Orlamünde, Stadt",1081,11.519653,50.774417,7.47,Saaleland
Lürschau,1080,9.496358,54.538632,16.51,übrig. Schleswig-Holstein
Tyrlaching,1080,12.668425,48.061068,20.55,Inn-Salzach
Eichigt,1080,12.173805,50.349408,32.73,Vogtland
Stavern,1080,7.433338,52.796854,50.95,Grafschaft Bentheim-Emsland-Osnabrücker Land
Bahrenborstel,1080,8.815121,52.57221,31.28,Mittelweser
Echem,1080,10.530693,53.338257,10.72,Lüneburger Heide
Burgschwalbach,1080,8.078489,50.283316,9.2,Lahntal
Lehe,1079,9.025334,54.344168,18.63,übrig. Schleswig-Holstein
Brehme,1078,10.361156,51.492631,5.3,Eichsfeld
Langenfeld,1078,10.514136,49.613982,7.2,Steigerwald
Neitersen,1077,7.584234,50.667456,7.14,Westerwald
Holzheim a.Forst,1077,11.997827,49.149359,15.65,Bayerischer Jura
Dormettingen,1076,8.771419,48.238093,6.55,Schwäbische Alb
Gödenstorf,1076,10.123465,53.228515,16.6,Lüneburger Heide
Höttingen,1076,11.005087,49.062695,19.26,Fränkisches Seenland
Mittelneufnach,1076,10.596678,48.175793,16.92,Bayerisch-Schwaben
Trittenheim,1075,6.900015,49.82398,10.09,Mosel-Saar
Wolsfeld,1074,6.467446,49.90632,9.28,Eifel
Mesekenhagen,1074,13.316622,54.149733,25.52,Vorpommern
"Ippesheim, M",1074,10.224031,49.602473,23.56,Steigerwald
Mettendorf,1074,6.330049,49.947693,14.98,Eifel
Bechtsrieth,1073,12.211688,49.64646,4.79,Oberpfälzer Wald
Oldendorf,1073,9.456166,53.954336,9.98,übrig. Schleswig-Holstein
Halsbach,1072,12.675709,48.125357,22.07,Inn-Salzach
Mühlhausen im Täle,1072,9.654452,48.577165,6.33,Region Stuttgart
Benz,1072,14.07031,53.940693,24.73,Vorpommern
Rechtenbach,1071,9.507095,49.983652,7.28,Spessart-Mainland
Windelsbach,1071,10.299785,49.398478,38.47,Romantisches Franken - vom Naturpark Frankenhöhe zur Romantischen Straße
Berkenbrück,1071,14.148048,52.352247,17.84,Seenland Oder-Spree
Ebersdorf,1071,9.052283,53.526451,28.93,Unterelbe-Unterweser
Bolsterlang,1071,10.232296,47.461085,20.37,Allgäu
Todesfelde,1071,10.176082,53.891939,17.25,übrig. Schleswig-Holstein
Großlittgen,1070,6.798634,50.02524,13.24,Eifel
Tagmersheim,1070,10.974232,48.824459,15.94,Bayerisch-Schwaben
Uelversheim,1069,8.288784,49.808851,7.5,Rheinhessen
"Neuhaus (Oste), Flecken",1069,9.036629,53.802219,9.85,Nordseeküste
Großschwabhausen,1068,11.483882,50.936779,12.2,Weimarer Land
Rattenkirchen,1068,12.312618,48.240752,19.87,Inn-Salzach
Witterda,1068,10.890092,51.034941,12.52,Welterberegion Wartburg-Hainich
Siebeldingen,1067,8.051552,49.209801,6.06,Pfalz
Jameln,1067,11.075472,53.04021,36.16,Lüneburger Heide
Jördenstorf,1066,12.613701,53.877142,27.68,Mecklenburgische Schweiz und Seenplatte
Todenbüttel,1066,9.555715,54.129824,11.78,übrig. Schleswig-Holstein
Üdersdorf,1065,6.803582,50.15288,17.48,Eifel
"Obermoschel, Stadt",1065,7.773886,49.727689,10.15,Pfalz
Dägeling,1065,9.531387,53.878818,7.53,übrig. Schleswig-Holstein
Masburg,1064,7.116888,50.241755,9.13,Eifel
Durchhausen,1063,8.674735,48.039692,9.0,Schwäbische Alb
Ockenfels,1061,7.272857,50.576721,1.66,Mittelrheintal
Unterroth,1061,10.169778,48.196151,15.39,Bayerisch-Schwaben
Bimöhlen,1061,9.953588,53.935914,17.24,übrig. Schleswig-Holstein
Vorbach,1061,11.742902,49.821393,13.54,Oberpfälzer Wald
Teichland/Gatojce,1061,14.403796,51.823951,35.17,Spreewald
Pölzig,1060,12.198794,50.952546,7.75,Thüringer Vogtland
"Seinsheim, M",1060,10.21951,49.641667,17.51,Fränkisches Weinland
Aach,1059,6.590527,49.789601,6.96,Eifel
Oppurg,1059,11.653439,50.710893,15.8,Thüringer Wald
Nievern,1059,7.680516,50.337414,4.27,Lahntal
Winden,1058,8.114207,49.098548,3.21,Pfalz
Pottum,1058,8.000709,50.597669,4.36,Westerwald
Schollene,1058,12.217038,52.677054,65.69,Altmark
Kirschweiler,1057,7.24255,49.753774,4.89,Naheland
Balgstädt,1057,11.732025,51.204907,32.8,"Halle, Saale, Unstrut"
Malberg,1056,7.814044,50.71485,4.31,Westerwald
Gielow,1056,12.74792,53.696542,23.55,Mecklenburgische Schweiz und Seenplatte
Wittmar,1055,10.640957,52.131201,4.67,Braunschweiger Land
Kinsau,1055,10.9085,47.877716,11.45,Ammersee-Lech
Bettingen,1055,6.398135,49.940984,7.25,Eifel
Bösenbrunn,1054,12.100476,50.39717,34.21,Vogtland
Langstedt,1054,9.385397,54.616941,13.17,übrig. Schleswig-Holstein
Ergersheim,1054,10.327624,49.510702,30.0,Steigerwald
Dunum,1054,7.643871,53.597359,26.84,Nordseeküste
Medelby,1053,9.173221,54.812464,9.75,übrig. Schleswig-Holstein
Engelthal,1053,11.398281,49.471886,13.63,Nürnberger Land
Höhenland,1053,13.885506,52.703291,53.95,Seenland Oder-Spree
Dranske,1053,13.230991,54.629914,20.75,Rügen/Hiddensee
Klein Trebbow,1053,11.373045,53.712715,25.38,Mecklenburgische Ostseeküste
Gries,1053,7.400731,49.418642,4.03,Pfalz
Auhausen,1052,10.621651,49.008065,15.55,Bayerisch-Schwaben
Neufraunhofen,1052,12.213536,48.391785,17.95,Bayerisches Thermenland
Dorfhain,1052,13.562036,50.935552,6.25,Elbland
Waxweiler,1052,6.362252,50.093104,5.96,Eifel
Klink,1052,12.62184,53.479306,25.04,Mecklenburgische Schweiz und Seenplatte
Schinkel,1051,9.954902,54.355838,10.21,übrig. Schleswig-Holstein
Tolk,1051,9.639368,54.578772,10.44,übrig. Schleswig-Holstein
Oberhonnefeld-Gierend,1051,7.516765,50.553865,3.97,Westerwald
Birresborn,1050,6.625574,50.175582,20.87,Eifel
Weinsheim,1050,6.471015,50.229984,24.07,Eifel
Leonberg,1050,12.28501,49.946542,51.34,Oberpfälzer Wald
Bark,1049,10.18504,53.910575,20.43,übrig. Schleswig-Holstein
"Kupferberg, St",1049,11.576725,50.139459,8.28,Frankenwald
Regesbostel,1049,9.645208,53.378518,16.35,Lüneburger Heide
Oberschönegg,1048,10.299785,48.107199,18.28,Allgäu
"Oberscheinfeld, M",1047,10.43155,49.709395,42.25,Steigerwald
Nordheim v.d.Rhön,1046,10.18169,50.478924,16.56,Rhön
Kindenheim,1046,8.161415,49.610384,8.96,Pfalz
Frei-Laubersheim,1046,7.899191,49.801498,9.88,Naheland
Groß Ippener,1046,8.618161,52.959055,28.18,Oldenburger Land
Wusterhusen,1046,13.616257,54.115003,19.17,Vorpommern
Flomborn,1046,8.151622,49.69181,7.94,Rheinhessen
Sankt Julian,1046,7.510407,49.608283,14.09,Pfalz
Heistenbach,1046,7.98542,50.379129,5.26,Lahntal
Geismar,1045,10.166646,51.231232,19.44,Eichsfeld
Dobbertin,1045,12.070443,53.622107,59.25,Westmecklenburg
Höchheim,1044,10.449855,50.363156,25.26,Haßberge
Gutenberg,1043,7.7993,49.880588,4.18,Naheland
Steigra,1043,11.661257,51.29923,29.78,"Halle, Saale, Unstrut"
Groß Plasten,1043,12.853673,53.544471,34.87,Mecklenburgische Schweiz und Seenplatte
Döllstädt,1043,10.816025,51.081961,13.34,Welterberegion Wartburg-Hainich
Witzwort,1043,8.984464,54.399484,28.14,übrig. Schleswig-Holstein
Achterwehr,1043,9.96576,54.313379,15.66,übrig. Schleswig-Holstein
Marienrachdorf,1041,7.713522,50.551588,5.03,Westerwald
Gerach,1041,10.805711,50.032443,7.78,Haßberge
Rhade,1041,9.115092,53.328359,24.56,Unterelbe-Unterweser
Hirschfeld,1040,12.459731,50.625377,18.98,Chemnitz Zwickau Region
Hartmannsdorf-Reichenau,1040,13.575004,50.793078,28.36,Erzgebirge
Klixbüll,1040,8.882448,54.805242,17.44,übrig. Schleswig-Holstein
Barver,1039,8.593598,52.620672,26.04,Mittelweser
Mellinghausen,1039,8.897384,52.707433,24.44,Mittelweser
"Markt Taschendorf, M",1039,10.554177,49.699912,27.68,Steigerwald
Schwifting,1039,10.928301,48.047477,11.45,Ammersee-Lech
Thomm,1038,6.806222,49.742679,4.49,Hunsrück
Hohenfelde,1038,10.496402,54.370898,10.54,Ostsee
Pollhagen,1038,9.18941,52.383784,12.87,Weserbergland
Beiersdorf,1038,14.541944,51.075898,6.45,Oberlausitz/Niederschlesien
Jerxheim,1038,10.898594,52.083452,17.51,Braunschweiger Land
Ferschweiler,1037,6.404686,49.863213,7.41,Eifel
Großeibstadt,1036,10.409736,50.300535,16.65,Rhön
Bodenrode-Westhausen,1036,10.192262,51.393262,14.63,Eichsfeld
Mörstadt,1036,8.254616,49.661712,5.62,Rheinhessen
Neu Zauche/Nowa Niwa,1036,14.090753,51.92858,39.02,Spreewald
Schwabbruck,1035,10.836155,47.826419,7.32,Pfaffenwinkel
Kinderbeuern,1035,7.024636,50.010208,5.56,Eifel
Faid,1034,7.120819,50.146147,8.21,Mosel-Saar
Jerrishoe,1034,9.3718,54.657224,16.0,übrig. Schleswig-Holstein
Crostwitz / Chrósćicy,1032,14.241766,51.238273,13.33,Oberlausitz/Niederschlesien
"Thierstein, M",1032,12.102803,50.105743,18.88,Fichtelgebirge
Struckum,1032,8.996888,54.584711,8.92,übrig. Schleswig-Holstein
Niedererbach,1032,7.977313,50.426841,4.44,Westerwald
Spantekow,1032,13.520425,53.779015,70.84,Vorpommern
Groß Düben / Dźěwin,1031,14.567785,51.566559,15.07,Oberlausitz/Niederschlesien
Raben Steinfeld,1031,11.504063,53.599561,9.6,Westmecklenburg
Seeth-Ekholt,1031,9.732775,53.742874,6.89,übrig. Schleswig-Holstein
Mammelzen,1031,7.66804,50.701896,4.11,Westerwald
Heretsried,1030,10.736938,48.459,17.3,Bayerisch-Schwaben
Asselfingen,1030,10.1914,48.529714,12.86,Schwäbische Alb
Heimbach,1029,7.250356,49.61458,6.78,Naheland
Hohenkirchen,1029,11.306226,53.915746,41.09,Mecklenburgische Ostseeküste
Frankenheim/Rhön,1029,10.066072,50.544346,9.16,Thüringer Rhön
Hülsede,1028,9.36141,52.25013,15.87,Weserbergland
Schülp b. Rendsburg,1028,9.629244,54.259318,10.72,übrig. Schleswig-Holstein
Roden,1028,9.626192,49.89529,20.05,Spessart-Mainland
Mittelhof,1028,7.804162,50.775051,11.13,Westerwald
Gattendorf,1028,11.997165,50.32122,22.19,Fichtelgebirge
"Wangerooge, Nordseebad",1026,7.899863,53.791535,4.97,Ostfriesische Inseln
"Ückeritz, Seebad",1026,14.046749,54.013567,13.69,Vorpommern
Bundenthal,1025,7.807569,49.096101,10.21,Pfalz
Gütenbach,1025,8.138596,48.044875,18.49,Mittlerer Schwarzwald
Oberwiera,1025,12.536763,50.892077,14.33,Chemnitz Zwickau Region
Arenshausen,1025,9.969598,51.377339,5.79,Eichsfeld
Stockheim,1025,10.27181,50.458635,19.68,Rhön
Seester,1024,9.598071,53.717709,11.57,übrig. Schleswig-Holstein
Wiesenbach,1024,10.313066,48.303642,11.48,Bayerisch-Schwaben
Rickert,1024,9.665546,54.331224,5.52,übrig. Schleswig-Holstein
Windberg,1023,12.745645,48.941699,7.97,Bayerischer Wald
Knittelsheim,1023,8.251143,49.191462,6.37,Pfalz
Kuhfelde,1023,11.114595,52.785222,45.82,Altmark
Freimersheim (Pfalz),1022,8.22076,49.2689,5.37,Pfalz
Sehlem,1022,6.835702,49.902554,11.25,Eifel
Ahnsen,1022,9.101227,52.254661,3.43,Weserbergland
Gutow,1021,12.134785,53.758901,23.45,Mecklenburgische Schweiz und Seenplatte
Gemünden,1021,8.017153,50.558252,5.19,Westerwald
Großkmehlen,1021,13.724272,51.378633,13.88,Lausitzer Seenland
Düdenbüttel,1021,9.347573,53.591355,10.24,Unterelbe-Unterweser
Breitscheidt,1020,7.661594,50.75426,3.66,Westerwald
"Schraplau, Stadt",1020,11.666911,51.439277,7.07,"Halle, Saale, Unstrut"
